time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.177771737346,0.0710575343676,11.6504759208,0.0224265906658,0.0694531812446,0.0,-0.454867058215,0.183873727755,2.75886006146,-0.0346215137296,0.0829251398916,0.0,468.866211577108,469.5448601803229,469.3999604500883,469.73822798284766
1.3800000000000008,-0.206703367245,0.0826010138147,11.8215588046,0.0203646854027,0.0744464958364,0.0,-0.51006550357,0.200659926376,2.94339472338,-0.0340087642607,0.0798330836907,0.0,471.0297317169339,470.795577248235,470.5382378441953,470.5852492315533
1.4400000000000008,-0.239110384001,0.0951505545728,12.0043182653,0.0266870296242,0.079525285138,0.0,-0.57073428862,0.218351957332,3.14796244043,-0.00350736373995,0.0726244785198,0.0,478.7421481709861,478.1976433691434,475.7649354226038,478.09446295215974
1.5000000000000009,-0.275086992271,0.108834082986,12.1969757569,0.0291309847161,0.0844459996664,0.0,-0.628973081537,0.238032564118,3.27353081606,-0.0225949972617,0.0797324842286,0.0,455.66510149510185,456.23724320993966,455.368378732988,453.8389809095255
1.560000000000001,-0.314310082653,0.123657404991,12.3930139466,0.0417846450483,0.0892672846409,0.0,-0.678884014886,0.257124478656,3.26101638879,0.0172240618467,0.0760985848819,0.0,411.6703736441443,411.35415207150214,409.91290252385534,413.4364207291591
1.620000000000001,-0.356928474798,0.139953196895,12.5916323216,0.0437813831429,0.0973243699916,0.0,-0.742546665473,0.286244280981,3.35919337302,0.0268422855083,0.0543949649759,0.0,448.1785933258133,446.41464066793446,448.0466217051821,448.82792096721
1.680000000000001,-0.403555159702,0.158052961985,12.7965145342,0.0453952342979,0.101132923445,0.0,-0.812052434026,0.317231978646,3.46980307452,0.0242864665765,0.0450201191585,0.0,452.58466771002446,451.8311073721857,453.0259634808409,452.8205214090314
1.740000000000001,-0.454718776462,0.178253380608,13.0108435168,0.0657121268996,0.104297543285,0.0,-0.893704882606,0.358411485399,3.6736523479,0.070674127432,0.0513730160833,0.0,481.63908850489804,482.12048524984306,479.4162365735214,482.9289168200667
1.8000000000000012,-0.510541514022,0.201145430847,13.2341624186,0.0744998721642,0.113263111811,0.0,-0.967905109336,0.405541118762,3.76978188969,0.0460832351355,0.0767700940717,0.0,449.1635223453308,451.22114258710974,452.35302538731196,450.37112539566425
1.8600000000000012,-0.571104650879,0.227114919711,13.4642275055,0.0824317585047,0.118309693474,0.0,-1.05135064844,0.460882634993,3.89843531994,0.0698121814765,0.082937530761,0.0,462.21118150299924,462.7017118203852,460.4393874305298,462.31481320633173
